patch_id,r,c,x,y,canopy_frac,temp_mean,y_prob,pred_stress,is_canopy,pred_display,stress_level,pred_level,threshold,mode
grid_6_19,6,19,2432,768,0.71392822265625,,0.6949615478515625,1,True,1,high,3,0.3,rgb_only
grid_6_20,6,20,2560,768,0.7191162109375,,0.16784405708312988,0,True,0,normal,0,0.3,rgb_only
grid_6_21,6,21,2688,768,0.73291015625,,0.0586094930768013,0,True,0,normal,0,0.3,rgb_only
grid_6_22,6,22,2816,768,0.74456787109375,,0.1146717369556427,0,True,0,normal,0,0.3,rgb_only
grid_6_23,6,23,2944,768,0.82318115234375,,0.05880841985344887,0,True,0,normal,0,0.3,rgb_only
grid_6_24,6,24,3072,768,0.85064697265625,,0.6189375519752502,1,True,1,high,3,0.3,rgb_only
grid_6_25,6,25,3200,768,0.88726806640625,,0.19694088399410248,0,True,0,normal,0,0.3,rgb_only
grid_6_26,6,26,3328,768,0.92376708984375,,0.07262987643480301,0,True,0,normal,0,0.3,rgb_only
grid_6_27,6,27,3456,768,0.96136474609375,,0.022533681243658066,0,True,0,normal,0,0.3,rgb_only
grid_6_28,6,28,3584,768,0.9595947265625,,0.1698976308107376,0,True,0,normal,0,0.3,rgb_only
grid_6_29,6,29,3712,768,0.9700927734375,,0.11352840065956116,0,True,0,normal,0,0.3,rgb_only
grid_6_30,6,30,3840,768,0.97918701171875,,0.6422230005264282,1,True,1,high,3,0.3,rgb_only
grid_7_0,7,0,0,896,0.9603271484375,,0.02150208130478859,0,True,0,normal,0,0.3,rgb_only
grid_7_1,7,1,128,896,0.9600830078125,,0.0024445829913020134,0,True,0,normal,0,0.3,rgb_only
grid_7_2,7,2,256,896,0.93927001953125,,0.0010543338721618056,0,True,0,normal,0,0.3,rgb_only
grid_7_3,7,3,384,896,0.940673828125,,0.003562610363587737,0,True,0,normal,0,0.3,rgb_only
grid_7_4,7,4,512,896,0.92041015625,,0.0014981055865064263,0,True,0,normal,0,0.3,rgb_only
grid_7_5,7,5,640,896,0.89910888671875,,0.013750207610428333,0,True,0,normal,0,0.3,rgb_only
grid_7_6,7,6,768,896,0.9019775390625,,0.03414979949593544,0,True,0,normal,0,0.3,rgb_only
grid_7_7,7,7,896,896,0.8917236328125,,0.0033671867568045855,0,True,0,normal,0,0.3,rgb_only
grid_7_8,7,8,1024,896,0.869140625,,0.06795486807823181,0,True,0,normal,0,0.3,rgb_only
grid_7_9,7,9,1152,896,0.8291015625,,0.04406483471393585,0,True,0,normal,0,0.3,rgb_only
grid_7_10,7,10,1280,896,0.7835693359375,,0.017463205382227898,0,True,0,normal,0,0.3,rgb_only
grid_7_11,7,11,1408,896,0.7999267578125,,0.003577680326998234,0,True,0,normal,0,0.3,rgb_only
grid_7_12,7,12,1536,896,0.83282470703125,,0.014325862750411034,0,True,0,normal,0,0.3,rgb_only
grid_7_13,7,13,1664,896,0.814697265625,,0.29804718494415283,0,True,0,normal,0,0.3,rgb_only
grid_7_14,7,14,1792,896,0.8079833984375,,0.04918067529797554,0,True,0,normal,0,0.3,rgb_only
grid_7_15,7,15,1920,896,0.8173828125,,0.023776188492774963,0,True,0,normal,0,0.3,rgb_only
grid_7_16,7,16,2048,896,0.7698974609375,,0.09248480945825577,0,True,0,normal,0,0.3,rgb_only
grid_7_17,7,17,2176,896,0.79132080078125,,0.04385271295905113,0,True,0,normal,0,0.3,rgb_only
grid_7_18,7,18,2304,896,0.7802734375,,0.12379317730665207,0,True,0,normal,0,0.3,rgb_only
grid_7_19,7,19,2432,896,0.768310546875,,0.04254550486803055,0,True,0,normal,0,0.3,rgb_only
grid_7_20,7,20,2560,896,0.748046875,,0.025098951533436775,0,True,0,normal,0,0.3,rgb_only
grid_7_21,7,21,2688,896,0.718017578125,,0.035416871309280396,0,True,0,normal,0,0.3,rgb_only
grid_7_22,7,22,2816,896,0.747802734375,,0.012857500463724136,0,True,0,normal,0,0.3,rgb_only
grid_7_23,7,23,2944,896,0.80084228515625,,0.023947816342115402,0,True,0,normal,0,0.3,rgb_only
grid_7_24,7,24,3072,896,0.81732177734375,,0.09065856784582138,0,True,0,normal,0,0.3,rgb_only
grid_7_25,7,25,3200,896,0.8280029296875,,0.1231660321354866,0,True,0,normal,0,0.3,rgb_only
grid_7_26,7,26,3328,896,0.87603759765625,,0.1201113685965538,0,True,0,normal,0,0.3,rgb_only
grid_7_27,7,27,3456,896,0.93792724609375,,0.036480579525232315,0,True,0,normal,0,0.3,rgb_only
grid_7_28,7,28,3584,896,0.95794677734375,,0.3256787657737732,1,True,1,low,1,0.3,rgb_only
grid_7_29,7,29,3712,896,0.972412109375,,0.05847935006022453,0,True,0,normal,0,0.3,rgb_only
grid_7_30,7,30,3840,896,0.97381591796875,,0.04328332841396332,0,True,0,normal,0,0.3,rgb_only
grid_8_0,8,0,0,1024,0.93341064453125,,0.02149190939962864,0,True,0,normal,0,0.3,rgb_only
grid_8_1,8,1,128,1024,0.9381103515625,,0.09476419538259506,0,True,0,normal,0,0.3,rgb_only
grid_8_2,8,2,256,1024,0.93011474609375,,0.011110292747616768,0,True,0,normal,0,0.3,rgb_only
grid_8_3,8,3,384,1024,0.912109375,,0.20560860633850098,0,True,0,normal,0,0.3,rgb_only
grid_8_4,8,4,512,1024,0.8785400390625,,0.040038954466581345,0,True,0,normal,0,0.3,rgb_only
